unique_tree_id,id_parcela,monitoreo,monitoreo_label,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,crecimiento_altura,crecimiento_copa,altura_actual,copa_actual
Guayabal_P5_I69.0,5,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2691,4735842.896566,2199358.989375,0.2,0.18,1,0,0,1,0,0,1,0,0,0.0,-0.009999999999999981,0.2,0.17
Guayabal_P5_I8.0,5,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2691,4735815.750254,2199374.149935,0.29,0.37,1,0,0,1,0,0,1,0,0,0.2600000000000001,0.23,0.55,0.6
Guayabal_P5_I8.0,5,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2691,4735815.750254,2199374.149935,0.55,0.6,1,0,0,1,0,0,1,0,0,0.2,-0.04999999999999993,0.75,0.55
Guayabal_P5_I8.0,5,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2691,4735815.750254,2199374.149935,0.75,0.55,1,0,0,1,0,0,1,0,0,0.18,0.2799999999999999,0.9299999999999999,0.83
Guayabal_P5_I9.0,5,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2691,4735817.65534,2199372.562456,0.2,0.17,1,0,0,0,0,1,1,0,0,0.3699999999999999,0.03999999999999998,0.5699999999999998,0.21
Guayabal_P5_I9.0,5,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2691,4735817.65534,2199372.562456,0.57,0.21,1,0,0,0,0,1,1,0,0,0.17,0.1,0.74,0.31
Guayabal_P5_I9.0,5,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2691,4735817.65534,2199372.562456,0.74,0.31,1,0,0,0,0,1,1,0,0,0.14,0.08000000000000002,0.88,0.39
Guayabal_P6_I1.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736008.278202,2199465.846427,0.22,0.08,1,0,0,1,0,0,1,0,0,0.3,0.22,0.52,0.3
Guayabal_P6_I1.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736008.278202,2199465.846427,0.52,0.3,1,0,0,1,0,0,1,0,0,0.5800000000000001,0.17,1.1,0.47
Guayabal_P6_I1.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736008.278202,2199465.846427,1.1,0.47,1,0,0,1,0,0,1,0,0,0.52,0.15,1.62,0.62
Guayabal_P6_I10.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736027.640447,2199487.671863,0.2,0.25,0,0,1,1,0,0,1,0,0,0.9100000000000001,0.45,1.11,0.7
Guayabal_P6_I10.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736027.640447,2199487.671863,1.11,0.7,1,0,0,1,0,0,1,0,0,0.71,0.4000000000000001,1.82,1.1
Guayabal_P6_I10.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736027.640447,2199487.671863,1.82,1.1,1,0,0,1,0,0,1,0,0,0.5399999999999998,0.2999999999999998,2.36,1.4
Guayabal_P6_I11.0,6,2,M2,Bignoniaceae,Delostoma integrifolium,Navajuelo,6,2675,4736030.656746,2199489.894417,0.49,0.1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.49,0.1
Guayabal_P6_I11.0,6,3,M3,Bignoniaceae,Delostoma integrifolium,Navajuelo,12,2675,4736030.656746,2199489.894417,0.49,0.1,1,0,0,1,0,0,1,0,0,0.0,0.14,0.49,0.24000000000000002
Guayabal_P6_I11.0,6,4,M4,Bignoniaceae,Delostoma integrifolium,Navajuelo,18,2675,4736030.656746,2199489.894417,0.49,0.24,1,0,0,1,0,0,1,0,0,0.0,0.11,0.49,0.35
Guayabal_P6_I12.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736033.831675,2199493.06941,0.24,0.09,0,0,1,1,0,0,1,0,0,0.28,0.41,0.52,0.5
Guayabal_P6_I12.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736033.831675,2199493.06941,0.52,0.5,1,0,0,1,0,0,1,0,0,0.39,0.28,0.91,0.78
Guayabal_P6_I12.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736033.831675,2199493.06941,0.91,0.78,1,0,0,1,0,0,1,0,0,0.4500000000000001,0.15,1.36,0.93
Guayabal_P6_I13.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736036.212874,2199495.291869,0.22,0.11,1,0,0,1,0,0,1,0,0,0.1,0.17,0.32,0.28
Guayabal_P6_I13.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736036.212874,2199495.291869,0.32,0.28,1,0,0,1,0,0,1,0,0,0.2499999999999999,0.02999999999999997,0.5699999999999998,0.31
Guayabal_P6_I13.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736036.212874,2199495.291869,0.57,0.31,1,0,0,1,0,0,1,0,0,0.18,0.07,0.75,0.38
Guayabal_P6_I14.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736033.752256,2199497.911284,0.25,0.11,1,0,0,0,0,1,1,0,0,0.45,0.19,0.7,0.3
Guayabal_P6_I14.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736033.752256,2199497.911284,0.7,0.3,1,0,0,0,0,1,1,0,0,0.06000000000000005,-0.04999999999999999,0.76,0.25
Guayabal_P6_I14.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736033.752256,2199497.911284,0.76,0.25,1,0,0,0,0,1,1,0,0,0.04000000000000004,0.12,0.8,0.37
Guayabal_P6_I15.0,6,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2675,4736030.974156,2199495.688815,0.21,0.13,1,0,0,0,0,1,1,0,0,0.11,0.0,0.32,0.13
Guayabal_P6_I16.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736028.513577,2199493.069356,0.36,0.12,1,0,0,0,0,1,1,0,0,0.14,0.18,0.5,0.3
Guayabal_P6_I16.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736028.513577,2199493.069356,0.5,0.3,1,0,0,0,0,1,1,0,0,0.3,0.4,0.8,0.7
Guayabal_P6_I16.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736028.513577,2199493.069356,0.8,0.7,1,0,0,0,0,1,1,0,0,0.1499999999999999,0.03000000000000003,0.95,0.73
Guayabal_P6_I19.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736020.020363,2199484.814369,0.26,0.2,1,0,0,0,0,1,1,0,0,0.78,0.19,1.04,0.39
Guayabal_P6_I19.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736020.020363,2199484.814369,1.04,0.39,1,0,0,0,0,1,1,0,0,0.46,0.0,1.5,0.39
Guayabal_P6_I19.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736020.020363,2199484.814369,1.5,0.39,1,0,0,0,0,1,1,0,0,0.0,0.5,1.5,0.89
Guayabal_P6_I2.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736010.574762,2199468.383651,0.25,0.07,1,0,0,1,0,0,1,0,0,0.37,0.33,0.62,0.4
Guayabal_P6_I2.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736010.574762,2199468.383651,0.62,0.4,1,0,0,1,0,0,1,0,0,0.88,0.45,1.5,0.8500000000000001
Guayabal_P6_I2.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736010.574762,2199468.383651,1.5,0.85,1,0,0,1,0,0,1,0,0,0.0,0.2999999999999999,1.5,1.15
Guayabal_P6_I20.0,6,2,M2,Aquifoliaceae,Ilex gabinetensis,Cardenillo,6,2675,4736017.480376,2199481.956844,0.25,0.13,1,0,0,0,0,1,1,0,0,0.09999999999999998,0.01999999999999999,0.35,0.15
Guayabal_P6_I20.0,6,3,M3,Aquifoliaceae,Ilex gabinetensis,Cardenillo,12,2675,4736017.480376,2199481.956844,0.35,0.15,1,0,0,0,0,1,1,0,0,0.23,0.04000000000000001,0.58,0.19
Guayabal_P6_I20.0,6,4,M4,Aquifoliaceae,Ilex gabinetensis,Cardenillo,18,2675,4736017.480376,2199481.956844,0.58,0.19,1,0,0,0,0,1,1,0,0,0.2000000000000001,0.08000000000000002,0.78,0.27
Guayabal_P6_I21.0,6,2,M2,Fagaceae,Quercus humboldtii,Roble,6,2675,4736015.183915,2199480.080953,0.21,0.15,1,0,0,0,0,1,1,0,0,0.23,0.09,0.44,0.24
Guayabal_P6_I21.0,6,3,M3,Fagaceae,Quercus humboldtii,Roble,12,2675,4736015.183915,2199480.080953,0.44,0.24,1,0,0,0,0,1,1,0,0,0.41,0.24,0.85,0.48
Guayabal_P6_I21.0,6,4,M4,Fagaceae,Quercus humboldtii,Roble,18,2675,4736015.183915,2199480.080953,0.85,0.48,1,0,0,0,0,1,1,0,0,0.5499999999999999,0.03000000000000003,1.4,0.51
Guayabal_P6_I22.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736013.517021,2199478.096655,0.42,0.12,1,0,0,0,0,1,1,0,0,0.16,0.18,0.58,0.3
Guayabal_P6_I22.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736013.517021,2199478.096655,0.58,0.3,1,0,0,0,0,1,1,0,0,0.92,0.48,1.5,0.78
Guayabal_P6_I22.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736013.517021,2199478.096655,1.5,0.78,1,0,0,0,0,1,1,0,0,0.0,0.1699999999999999,1.5,0.95
Guayabal_P6_I23.0,6,2,M2,Aquifoliaceae,Ilex gabinetensis,Cardenillo,6,2675,4736012.008885,2199475.794809,0.38,0.14,0,1,0,0,0,1,1,0,0,0.03999999999999998,0.0,0.42,0.14
Guayabal_P6_I24.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736009.945126,2199472.77852,0.25,0.18,1,0,0,0,0,1,1,0,0,0.39,0.02000000000000002,0.64,0.2
Guayabal_P6_I24.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736009.945126,2199472.77852,0.64,0.2,1,0,0,0,0,1,1,0,0,0.4899999999999999,0.4999999999999999,1.13,0.7
Guayabal_P6_I24.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736009.945126,2199472.77852,1.13,0.7,1,0,0,0,0,1,1,0,0,0.56,0.5,1.69,1.2
Guayabal_P6_I25.0,6,2,M2,Meliaceae,Cedrela montana,Cedro,6,2675,4736008.27292,2199470.288681,0.66,0.05,1,0,0,0,0,1,1,0,0,0.0,0.15,0.66,0.2
Guayabal_P6_I25.0,6,3,M3,Meliaceae,Cedrela montana,Cedro,12,2675,4736008.27292,2199470.288681,0.66,0.2,1,0,0,0,0,1,1,0,0,0.0,0.0,0.66,0.2
Guayabal_P6_I25.0,6,4,M4,Meliaceae,Cedrela montana,Cedro,18,2675,4736008.27292,2199470.288681,0.66,0.2,1,0,0,0,0,1,1,0,0,0.0,0.01999999999999999,0.66,0.22
Guayabal_P6_I26.0,6,2,M2,Fabaceae,Senna viarum,Alcaparro,6,2675,4736006.611446,2199468.386396,0.25,0.11,1,0,0,0,0,1,1,0,0,0.35,0.06000000000000001,0.6,0.17
Guayabal_P6_I26.0,6,3,M3,Fabaceae,Senna viarum,Alcaparro,12,2675,4736006.611446,2199468.386396,0.6,0.17,1,0,0,0,0,1,1,0,0,0.3200000000000001,0.33,0.9200000000000002,0.5
Guayabal_P6_I26.0,6,4,M4,Fabaceae,Senna viarum,Alcaparro,18,2675,4736006.611446,2199468.386396,0.92,0.5,1,0,0,0,0,1,1,0,0,0.37,0.46,1.29,0.96
Guayabal_P6_I27.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736003.510428,2199470.526765,0.27,0.1,1,0,0,1,0,0,1,0,0,0.33,0.33,0.6000000000000001,0.43000000000000005
Guayabal_P6_I27.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736003.510428,2199470.526765,0.6,0.43,1,0,0,1,0,0,1,0,0,0.83,0.5700000000000001,1.43,1.0
Guayabal_P6_I27.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736003.510428,2199470.526765,1.43,1.0,1,0,0,1,0,0,1,0,0,0.8400000000000001,0.24,2.27,1.24
Guayabal_P6_I29.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736007.161646,2199475.448122,0.25,0.09,1,0,0,1,0,0,1,0,0,0.36,0.16,0.61,0.25
Guayabal_P6_I29.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736007.161646,2199475.448122,0.61,0.25,1,0,0,1,0,0,1,0,0,0.39,0.41,1.0,0.6599999999999999
Guayabal_P6_I29.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736007.161646,2199475.448122,1.0,0.66,1,0,0,1,0,0,1,0,0,0.6000000000000001,0.4400000000000001,1.6,1.1
Guayabal_P6_I3.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736012.405809,2199470.079736,0.25,0.05,1,0,0,1,0,0,1,0,0,0.0,0.03,0.25,0.08
Guayabal_P6_I3.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736012.405809,2199470.079736,0.25,0.08,1,0,0,1,0,0,1,0,0,0.75,0.78,1.0,0.86
Guayabal_P6_I3.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736012.405809,2199470.079736,1.0,0.86,1,0,0,1,0,0,1,0,0,0.8999999999999999,0.4400000000000001,1.9,1.3
Guayabal_P6_I30.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736008.90789,2199477.988057,0.2,0.17,1,0,0,1,0,0,1,0,0,1.0,0.46,1.2,0.63
Guayabal_P6_I30.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736008.90789,2199477.988057,1.2,0.63,1,0,0,1,0,0,1,0,0,0.5800000000000001,0.17,1.78,0.8
Guayabal_P6_I30.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736008.90789,2199477.988057,1.78,0.8,1,0,0,1,0,0,1,0,0,0.6399999999999999,0.55,2.42,1.35
Guayabal_P6_I31.0,6,2,M2,Bignoniaceae,Delostoma roseum,Chicalá azul,6,2675,4736011.209805,2199480.686762,0.24,0.09,1,0,0,1,0,0,1,0,0,0.0,0.01000000000000001,0.24,0.1
Guayabal_P6_I31.0,6,3,M3,Bignoniaceae,Delostoma roseum,Chicalá azul,12,2675,4736011.209805,2199480.686762,0.24,0.1,1,0,0,1,0,0,1,0,0,0.0,0.07999999999999999,0.24,0.18
Guayabal_P6_I31.0,6,4,M4,Bignoniaceae,Delostoma roseum,Chicalá azul,18,2675,4736011.209805,2199480.686762,0.24,0.18,1,0,0,1,0,0,1,0,0,0.04999999999999999,0.21,0.29,0.39
Guayabal_P6_I32.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736013.352935,2199482.750598,0.22,0.18,1,0,0,1,0,0,1,0,0,0.78,0.3700000000000001,1.0,0.55
Guayabal_P6_I32.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736013.352935,2199482.750598,1.0,0.55,1,0,0,1,0,0,1,0,0,0.3999999999999999,0.1499999999999999,1.4,0.7
Guayabal_P6_I32.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736013.352935,2199482.750598,1.4,0.7,1,0,0,1,0,0,1,0,0,0.24,0.3,1.64,1.0
Guayabal_P6_I33.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736015.522487,2199484.827567,0.25,0.06,1,0,0,1,0,0,1,0,0,0.13,0.12,0.38,0.18
Guayabal_P6_I33.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736015.522487,2199484.827567,0.38,0.18,1,0,0,1,0,0,1,0,0,0.17,0.29,0.55,0.47
Guayabal_P6_I33.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736015.522487,2199484.827567,0.55,0.47,1,0,0,1,0,0,1,0,0,0.46,0.13,1.01,0.6
Guayabal_P6_I34.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736017.480444,2199487.433723,0.22,0.12,1,0,0,1,0,0,1,0,0,0.3300000000000001,0.31,0.5500000000000002,0.43
Guayabal_P6_I34.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736017.480444,2199487.433723,0.55,0.43,1,0,0,1,0,0,1,0,0,0.4099999999999999,0.07,0.96,0.5
Guayabal_P6_I34.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736017.480444,2199487.433723,0.96,0.5,1,0,0,1,0,0,1,0,0,0.3300000000000001,0.0,1.29,0.5
Guayabal_P6_I35.0,6,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2675,4736020.099802,2199490.449946,0.2,0.13,1,0,0,1,0,0,1,0,0,0.36,0.16,0.56,0.29000000000000004
Guayabal_P6_I35.0,6,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2675,4736020.099802,2199490.449946,0.56,0.29,1,0,0,1,0,0,1,0,0,0.1699999999999999,0.36,0.73,0.6499999999999999
Guayabal_P6_I35.0,6,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2675,4736020.099802,2199490.449946,0.73,0.65,1,0,0,1,0,0,1,0,0,0.16,0.03000000000000003,0.89,0.68
Guayabal_P6_I36.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736022.798481,2199493.069391,0.22,0.3,1,0,0,1,0,0,1,0,0,1.28,0.6100000000000001,1.5,0.9100000000000001
Guayabal_P6_I36.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736022.798481,2199493.069391,1.5,0.91,1,0,0,1,0,0,1,0,0,0.1299999999999999,-0.41,1.63,0.5
Guayabal_P6_I36.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736022.798481,2199493.069391,1.63,0.5,1,0,0,1,0,0,1,0,0,0.0,1.35,1.63,1.85
Guayabal_P6_I37.0,6,2,M2,Bignoniaceae,Delostoma integrifolium,Navajuelo,6,2675,4736025.894166,2199495.926851,0.61,0.08,1,0,0,1,0,0,1,0,0,0.0,0.03999999999999999,0.61,0.12
Guayabal_P6_I37.0,6,3,M3,Bignoniaceae,Delostoma integrifolium,Navajuelo,12,2675,4736025.894166,2199495.926851,0.61,0.12,1,0,0,1,0,0,1,0,0,0.0,0.17,0.61,0.29000000000000004
Guayabal_P6_I37.0,6,4,M4,Bignoniaceae,Delostoma integrifolium,Navajuelo,18,2675,4736025.894166,2199495.926851,0.61,0.29,1,0,0,1,0,0,1,0,0,0.0,0.07,0.61,0.36
Guayabal_P6_I38.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736028.672316,2199498.704993,0.24,0.15,1,0,0,1,0,0,1,0,0,0.66,0.6,0.9,0.75
Guayabal_P6_I38.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736028.672316,2199498.704993,0.9,0.75,1,0,0,1,0,0,1,0,0,0.4500000000000001,0.75,1.35,1.5
Guayabal_P6_I38.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736028.672316,2199498.704993,1.35,1.5,1,0,0,1,0,0,1,0,0,0.6499999999999999,0.0,2.0,1.5
Guayabal_P6_I39.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736031.212251,2199501.006844,0.2,0.07,1,0,0,1,0,0,1,0,0,0.3,0.24,0.5,0.31
Guayabal_P6_I39.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736031.212251,2199501.006844,0.5,0.31,1,0,0,1,0,0,1,0,0,0.5,0.07,1.0,0.38
Guayabal_P6_I39.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736031.212251,2199501.006844,1.0,0.38,1,0,0,1,0,0,1,0,0,0.27,0.07,1.27,0.45
Guayabal_P6_I4.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736014.469497,2199472.937289,0.24,0.06,1,0,0,1,0,0,1,0,0,0.48,0.45,0.72,0.51
Guayabal_P6_I4.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736014.469497,2199472.937289,0.72,0.51,1,0,0,1,0,0,1,0,0,1.19,0.99,1.91,1.5
Guayabal_P6_I4.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736014.469497,2199472.937289,1.91,1.5,1,0,0,1,0,0,1,0,0,0.6100000000000001,0.45,2.52,1.95
Guayabal_P6_I5.0,6,2,M2,Bignoniaceae,Delostoma integrifolium,Navajuelo,6,2675,4736016.056984,2199475.794772,0.57,0.09,1,0,0,1,0,0,1,0,0,0.0,0.11,0.57,0.2
Guayabal_P6_I5.0,6,3,M3,Bignoniaceae,Delostoma integrifolium,Navajuelo,12,2675,4736016.056984,2199475.794772,0.57,0.2,1,0,0,1,0,0,1,0,0,0.0,0.14,0.57,0.34
Guayabal_P6_I5.0,6,4,M4,Bignoniaceae,Delostoma integrifolium,Navajuelo,18,2675,4736016.056984,2199475.794772,0.57,0.34,1,0,0,1,0,0,1,0,0,0.0,0.11,0.57,0.45
Guayabal_P6_I6.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736018.12082,2199478.09665,0.2,0.18,1,0,0,1,0,0,1,0,0,0.7,0.5700000000000001,0.8999999999999999,0.75
Guayabal_P6_I6.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736018.12082,2199478.09665,0.9,0.75,1,0,0,1,0,0,1,0,0,0.7799999999999999,0.09999999999999998,1.68,0.85
Guayabal_P6_I6.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736018.12082,2199478.09665,1.68,0.85,1,0,0,1,0,0,1,0,0,1.02,0.85,2.7,1.7
Guayabal_P6_I7.0,6,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2675,4736020.099782,2199479.972494,0.25,0.12,1,0,0,1,0,0,1,0,0,0.49,0.18,0.74,0.3
Guayabal_P6_I7.0,6,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2675,4736020.099782,2199479.972494,0.74,0.3,1,0,0,1,0,0,1,0,0,0.46,0.54,1.2,0.8400000000000001
Guayabal_P6_I7.0,6,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2675,4736020.099782,2199479.972494,1.2,0.84,1,0,0,1,0,0,1,0,0,0.09000000000000008,0.06000000000000005,1.29,0.9
Guayabal_P6_I8.0,6,2,M2,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,6,2675,4736022.163511,2199483.147519,0.24,0.11,1,0,0,1,0,0,1,0,0,0.18,0.34,0.42,0.45
Guayabal_P6_I8.0,6,3,M3,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,12,2675,4736022.163511,2199483.147519,0.42,0.45,1,0,0,1,0,0,1,0,0,0.18,0.1,0.6,0.55
Guayabal_P6_I8.0,6,4,M4,Malvaceae,Heliocarpus popayanensis,Pestaña de mula,18,2675,4736022.163511,2199483.147519,0.6,0.55,1,0,0,1,0,0,1,0,0,0.0,0.0,0.6,0.55
Guayabal_P6_I9.0,6,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2675,4736024.862262,2199485.925601,0.25,0.11,1,0,0,1,0,0,1,0,0,0.18,0.35,0.43,0.45999999999999996
Guayabal_P6_I9.0,6,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2675,4736024.862262,2199485.925601,0.43,0.46,1,0,0,1,0,0,1,0,0,0.15,0.06,0.58,0.52
Guayabal_P6_I9.0,6,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2675,4736024.862262,2199485.925601,0.58,0.52,1,0,0,1,0,0,1,0,0,0.2000000000000001,0.0,0.78,0.52
Guayabal_P7_I1.0,7,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2722,4735976.939502,2199681.186785,0.2,0.1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.2,0.1
Guayabal_P7_I1.0,7,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2722,4735976.939502,2199681.186785,0.2,0.1,1,0,0,1,0,0,1,0,0,0.16,0.23,0.36,0.33
Guayabal_P7_I1.0,7,4,M4,Melastomataceae,Miconia theaezans,Nigüito,18,2722,4735976.939502,2199681.186785,0.36,0.33,1,0,0,1,0,0,1,0,0,0.35,0.31,0.71,0.64
Guayabal_P7_I10.0,7,2,M2,Asteraceae,Montanoa quadrangularis,Arboloco,6,2722,4735961.85833,2199708.637376,0.24,0.14,1,0,0,1,0,0,1,0,0,0.02000000000000002,0.09999999999999998,0.26,0.24
Guayabal_P7_I10.0,7,3,M3,Asteraceae,Montanoa quadrangularis,Arboloco,12,2722,4735961.85833,2199708.637376,0.26,0.24,0,0,1,1,0,0,1,0,0,0.22,0.11,0.48,0.35
Guayabal_P7_I10.0,7,4,M4,Asteraceae,Montanoa quadrangularis,Arboloco,18,2722,4735961.85833,2199708.637376,0.48,0.35,1,0,0,1,0,0,1,0,0,0.13,0.11,0.61,0.45999999999999996
Guayabal_P7_I11.0,7,2,M2,Bignoniaceae,Delostoma roseum,Chicalá azul,6,2722,4735960.799926,2199712.07698,0.2,0.1,1,0,0,1,0,0,1,0,0,0.0,0.07999999999999999,0.2,0.18
Guayabal_P7_I11.0,7,3,M3,Bignoniaceae,Delostoma roseum,Chicalá azul,12,2722,4735960.799926,2199712.07698,0.2,0.18,1,0,0,1,0,0,1,0,0,0.0,0.01000000000000001,0.2,0.19
Guayabal_P7_I11.0,7,4,M4,Bignoniaceae,Delostoma roseum,Chicalá azul,18,2722,4735960.799926,2199712.07698,0.2,0.19,1,0,0,1,0,0,1,0,0,0.03999999999999998,0.12,0.24,0.31
Guayabal_P7_I12.0,7,2,M2,Asteraceae,Verbesina arborea,Camargo,6,2722,4735959.675435,2199714.921258,0.2,0.15,0,0,1,1,0,0,1,0,0,0.3699999999999999,0.35,0.5699999999999998,0.5
Guayabal_P7_I12.0,7,3,M3,Asteraceae,Verbesina arborea,Camargo,12,2722,4735959.675435,2199714.921258,0.57,0.5,1,0,0,1,0,0,1,0,0,0.27,0.14,0.84,0.64
Guayabal_P7_I12.0,7,4,M4,Asteraceae,Verbesina arborea,Camargo,18,2722,4735959.675435,2199714.921258,0.84,0.64,1,0,0,1,0,0,1,0,0,0.36,0.2999999999999999,1.2,0.94
Guayabal_P7_I13.0,7,2,M2,Melastomataceae,Miconia theaezans,Nigüito,6,2722,4735958.286398,2199718.030057,0.2,0.08,1,0,0,1,0,0,1,0,0,0.15,0.12,0.35,0.2
Guayabal_P7_I13.0,7,3,M3,Melastomataceae,Miconia theaezans,Nigüito,12,2722,4735958.286398,2199718.030057,0.35,0.2,1,0,0,1,0,0,1,0,0,0.15,0.08999999999999997,0.5,0.29
