monitoreo,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,altura_actual,copa_actual
2,21,8,15,6,2815,4735696.650823,2200098.986209,0.35,0.17,1,0,0,1,0,0,0,0,1,0.36,0.26
3,21,8,15,12,2815,4735696.650823,2200098.986209,0.36,0.26,1,0,0,1,0,0,0,0,1,0.45,0.4
4,21,8,15,18,2815,4735696.650823,2200098.986209,0.45,0.4,1,0,0,1,0,0,0,0,1,0.48,0.43
2,18,19,3,6,2815,4735692.999555,2200100.73247,0.2,0.11,1,0,0,1,0,0,0,0,1,0.52,0.2
3,18,19,3,12,2815,4735692.999555,2200100.73247,0.52,0.2,1,0,0,1,0,0,0,0,1,0.55,0.45
2,21,8,15,6,2815,4735689.50695,2200102.399386,0.28,0.14,1,0,0,1,0,0,0,0,1,0.5,0.2
3,21,8,15,12,2815,4735689.50695,2200102.399386,0.5,0.2,1,0,0,1,0,0,0,0,1,0.63,0.6000000000000001
4,21,8,15,18,2815,4735689.50695,2200102.399386,0.63,0.6,1,0,0,1,0,0,0,0,1,0.75,0.65
2,21,8,15,6,2815,4735682.125171,2200106.447518,0.23,0.14,1,0,0,1,0,0,0,0,1,0.25,0.2
3,21,8,15,12,2815,4735682.125171,2200106.447518,0.25,0.2,1,0,0,1,0,0,0,0,1,0.32,0.36
4,21,8,15,18,2815,4735682.125171,2200106.447518,0.32,0.36,1,0,0,1,0,0,0,0,1,0.46,0.5
2,7,2,29,6,2815,4735678.315142,2200108.273125,0.22,0.11,0,0,1,1,0,0,0,0,1,0.26,0.2299999999999999
3,7,2,29,12,2815,4735678.315142,2200108.273125,0.26,0.23,1,0,0,1,0,0,0,0,1,0.44,0.35
4,7,2,29,18,2815,4735678.315142,2200108.273125,0.44,0.35,1,0,0,1,0,0,0,0,1,0.53,0.41
2,21,8,15,6,2815,4735674.743301,2200109.860614,0.23,0.13,1,0,0,1,0,0,0,0,1,0.36,0.15
3,21,8,15,12,2815,4735674.743301,2200109.860614,0.36,0.15,1,0,0,1,0,0,0,0,1,0.4,0.29
4,21,8,15,18,2815,4735674.743301,2200109.860614,0.4,0.29,1,0,0,1,0,0,0,0,1,0.4,0.3
2,21,8,15,6,2815,4735672.282589,2200111.527528,0.28,0.12,1,0,0,1,0,0,0,0,1,0.5,0.3
3,21,8,15,12,2815,4735672.282589,2200111.527528,0.5,0.3,1,0,0,1,0,0,0,0,1,0.8,0.6
4,21,8,15,18,2815,4735672.282589,2200111.527528,0.8,0.6,1,0,0,1,0,0,0,0,1,0.93,0.6
2,14,15,19,6,2815,4735669.107562,2200112.718088,0.2,0.13,1,0,0,1,0,0,0,0,1,0.23,0.15
3,14,15,19,12,2815,4735669.107562,2200112.718088,0.23,0.15,1,0,0,1,0,0,0,0,1,0.34,0.2
4,14,15,19,18,2815,4735669.107562,2200112.718088,0.34,0.2,1,0,0,1,0,0,0,0,1,0.37,0.2
2,21,8,15,6,2815,4735666.250133,2200113.908792,0.24,0.12,1,0,0,1,0,0,0,0,1,0.75,0.21
3,21,8,15,12,2815,4735666.250133,2200113.908792,0.75,0.21,1,0,0,1,0,0,0,0,1,0.75,0.25
4,21,8,15,18,2815,4735666.250133,2200113.908792,0.75,0.25,1,0,0,1,0,0,0,0,1,0.75,0.37
2,21,8,15,6,2815,4735692.840759,2200091.604317,0.26,0.13,1,0,0,1,0,0,0,0,1,0.47,0.28
3,21,8,15,12,2815,4735692.840759,2200091.604317,0.47,0.28,1,0,0,1,0,0,0,0,1,0.59,0.4
4,21,8,15,18,2815,4735692.840759,2200091.604317,0.59,0.4,1,0,0,1,0,0,0,0,1,0.59,0.46
2,1,17,2,6,2815,4735689.745213,2200093.191871,0.25,0.15,1,0,0,1,0,0,0,0,1,0.25,0.2
3,1,17,2,12,2815,4735689.745213,2200093.191871,0.25,0.2,1,0,0,1,0,0,0,0,1,0.31,0.22
4,1,17,2,18,2815,4735689.745213,2200093.191871,0.31,0.22,1,0,0,1,0,0,0,0,1,0.33,0.22
2,1,27,5,6,2815,4735686.33198,2200095.017485,0.25,0.12,1,0,0,1,0,0,0,0,1,0.27,0.2299999999999999
3,1,27,5,12,2815,4735686.33198,2200095.017485,0.27,0.23,1,0,0,1,0,0,0,0,1,0.46,0.33
4,1,27,5,18,2815,4735686.33198,2200095.017485,0.46,0.33,1,0,0,1,0,0,0,0,1,0.64,0.33
2,1,17,2,6,2815,4735683.395223,2200096.366861,0.25,0.14,1,0,0,1,0,0,0,0,1,0.25,0.14
3,1,17,2,12,2815,4735683.395223,2200096.366861,0.25,0.14,1,0,0,1,0,0,0,0,1,0.32,0.16
4,1,17,2,18,2815,4735683.395223,2200096.366861,0.32,0.16,1,0,0,1,0,0,0,0,1,0.32,0.16
2,21,8,15,6,2815,4735679.982008,2200097.795539,0.48,0.2,1,0,0,1,0,0,0,0,1,0.73,0.4
3,21,8,15,12,2815,4735679.982008,2200097.795539,0.73,0.4,1,0,0,1,0,0,0,0,1,0.94,0.5
4,21,8,15,18,2815,4735679.982008,2200097.795539,0.94,0.5,1,0,0,1,0,0,0,0,1,1.01,0.88
2,18,19,3,6,2815,4735676.886426,2200099.303727,0.34,0.1,1,0,0,1,0,0,0,0,1,0.35,0.14
3,18,19,3,12,2815,4735676.886426,2200099.303727,0.35,0.14,1,0,0,1,0,0,0,0,1,0.35,0.2
4,18,19,3,18,2815,4735676.886426,2200099.303727,0.35,0.2,1,0,0,1,0,0,0,0,1,0.51,0.2
2,14,15,19,6,2803,4735915.990194,2200243.716252,0.24,0.09,0,0,1,1,0,0,0,0,1,0.24,0.1
3,14,15,19,12,2803,4735915.990194,2200243.716252,0.24,0.1,1,0,0,1,0,0,0,0,1,0.27,0.17
4,14,15,19,18,2803,4735915.990194,2200243.716252,0.27,0.17,1,0,0,1,0,0,0,0,1,0.42,0.24
2,13,11,21,6,2803,4735881.382615,2200252.050594,0.2,0.11,1,0,0,1,0,0,0,0,1,0.3,0.11
2,12,14,14,6,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.32,0.13
3,12,14,14,12,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.32,0.13
4,12,14,14,18,2803,4735877.731303,2200253.241272,0.32,0.13,1,0,0,1,0,0,0,0,1,0.32,0.19
2,1,27,5,6,2803,4735874.701936,2200254.334346,0.25,0.08,1,0,0,1,0,0,0,0,1,0.25,0.12
3,1,27,5,12,2803,4735874.701936,2200254.334346,0.25,0.12,1,0,0,1,0,0,0,0,1,0.48,0.39
4,1,27,5,18,2803,4735874.701936,2200254.334346,0.48,0.39,1,0,0,1,0,0,0,0,1,0.8999999999999999,0.39
2,1,17,2,6,2803,4735869.992304,2200254.942883,0.25,0.06,1,0,0,1,0,0,0,0,1,0.27,0.1699999999999999
3,1,17,2,12,2803,4735869.992304,2200254.942883,0.27,0.17,1,0,0,1,0,0,0,0,1,0.29,0.17
4,1,17,2,18,2803,4735869.992304,2200254.942883,0.29,0.17,1,0,0,1,0,0,0,0,1,0.29,0.23
2,15,3,8,6,2803,4735871.143162,2200258.876927,0.22,0.19,1,0,0,0,0,1,0,0,1,0.29,0.2
3,15,3,8,12,2803,4735871.143162,2200258.876927,0.29,0.2,1,0,0,0,0,1,0,0,1,0.35,0.32
4,15,3,8,18,2803,4735871.143162,2200258.876927,0.35,0.32,0,0,1,0,0,1,0,0,1,0.35,0.32
2,8,24,1,6,2803,4735875.746989,2200256.654415,0.23,0.14,1,0,0,0,0,1,0,0,1,0.3,0.18
3,8,24,1,12,2803,4735875.746989,2200256.654415,0.3,0.18,1,0,0,0,0,1,0,0,1,0.3,0.17
4,8,24,1,18,2803,4735875.746989,2200256.654415,0.3,0.17,1,0,0,0,0,1,0,0,1,0.3,0.17
2,8,9,9,6,2803,4735879.424698,2200255.966513,0.2,0.12,1,0,0,0,0,1,0,0,1,0.2,0.2
3,8,9,9,12,2803,4735879.424698,2200255.966513,0.2,0.2,1,0,0,0,0,1,0,0,1,0.2,0.36
4,8,9,9,18,2803,4735879.424698,2200255.966513,0.2,0.36,1,0,0,0,0,1,0,0,1,0.23,0.4
2,9,22,25,6,2803,4735882.538154,2200254.78255,0.25,0.11,1,0,0,0,0,1,0,0,1,0.32,0.2299999999999999
3,9,22,25,12,2803,4735882.538154,2200254.78255,0.32,0.23,1,0,0,0,0,1,0,0,1,0.36,0.35
4,9,22,25,18,2803,4735882.538154,2200254.78255,0.36,0.35,1,0,0,0,0,1,0,0,1,0.43,0.43
2,6,5,10,6,2803,4735886.303875,2200254.273174,0.2,0.2,1,0,0,0,0,1,0,0,1,0.2,0.25
3,6,5,10,12,2803,4735886.303875,2200254.273174,0.2,0.25,1,0,0,0,0,1,0,0,1,0.3,0.3
4,6,5,10,18,2803,4735886.303875,2200254.273174,0.3,0.3,1,0,0,0,0,1,0,0,1,0.36,0.3
2,8,24,1,6,2803,4735890.510662,2200253.479361,0.25,0.1,1,0,0,0,0,1,0,0,1,0.5800000000000001,0.4099999999999999
3,8,24,1,12,2803,4735890.510662,2200253.479361,0.58,0.41,1,0,0,0,0,1,0,0,1,0.7,0.41
4,8,24,1,18,2803,4735890.510662,2200253.479361,0.7,0.41,1,0,0,0,0,1,0,0,1,0.76,0.41
2,12,14,14,6,2803,4735912.021358,2200245.065618,0.26,0.14,1,0,0,1,0,0,0,0,1,0.4,0.1
3,12,14,14,12,2803,4735912.021358,2200245.065618,0.4,0.1,1,0,0,1,0,0,0,0,1,0.4,0.1
4,12,14,14,18,2803,4735912.021358,2200245.065618,0.4,0.1,1,0,0,1,0,0,0,0,1,0.4,0.1
2,15,3,8,6,2803,4735894.400053,2200252.685602,0.22,0.2,1,0,0,0,0,1,0,0,1,0.22,0.2
3,15,3,8,12,2803,4735894.400053,2200252.685602,0.22,0.2,1,0,0,0,0,1,0,0,1,0.26,0.2
4,15,3,8,18,2803,4735894.400053,2200252.685602,0.26,0.2,1,0,0,0,0,1,0,0,1,0.26,0.2
2,8,24,1,6,2803,4735898.809855,2200251.098944,0.28,0.13,1,0,0,0,0,1,0,0,1,0.4099999999999999,0.16
3,8,24,1,12,2803,4735898.809855,2200251.098944,0.41,0.16,1,0,0,0,0,1,0,0,1,0.42,0.17
4,8,24,1,18,2803,4735898.809855,2200251.098944,0.42,0.17,1,0,0,0,0,1,0,0,1,0.42,0.19
2,8,24,1,6,2803,4735902.443511,2200249.638019,0.25,0.09,1,0,0,0,0,1,0,0,1,0.26,0.58
3,8,24,1,12,2803,4735902.443511,2200249.638019,0.26,0.58,1,0,0,0,0,1,0,0,1,0.75,0.2999999999999999
4,8,24,1,18,2803,4735902.443511,2200249.638019,0.75,0.3,1,0,0,0,0,1,0,0,1,0.8,0.3
2,9,22,25,6,2803,4735906.032971,2200249.352762,0.24,0.15,1,0,0,0,0,1,0,0,1,0.29,0.17
3,9,22,25,12,2803,4735906.032971,2200249.352762,0.29,0.17,1,0,0,0,0,1,0,0,1,0.29,0.25
4,9,22,25,18,2803,4735906.032971,2200249.352762,0.29,0.25,1,0,0,0,0,1,0,0,1,0.29,0.25
2,8,9,9,6,2803,4735909.640174,2200249.193054,0.21,0.22,1,0,0,0,0,1,0,0,1,0.31,0.32
3,8,9,9,12,2803,4735909.640174,2200249.193054,0.31,0.32,1,0,0,0,0,1,0,0,1,0.31,0.36
4,8,9,9,18,2803,4735909.640174,2200249.193054,0.31,0.36,1,0,0,0,0,1,0,0,1,0.4,0.36
2,6,5,10,6,2803,4735914.164549,2200248.161286,0.23,0.22,1,0,0,0,0,1,0,0,1,0.3,0.24
3,6,5,10,12,2803,4735914.164549,2200248.161286,0.3,0.24,1,0,0,0,0,1,0,0,1,0.37,0.27
4,6,5,10,18,2803,4735914.164549,2200248.161286,0.37,0.27,1,0,0,0,0,1,0,0,1,0.42,0.29
2,3,0,24,6,2803,4735916.942653,2200247.367469,0.25,0.2,1,0,0,0,0,1,0,0,1,0.36,0.2
3,3,0,24,12,2803,4735916.942653,2200247.367469,0.36,0.2,1,0,0,0,0,1,0,0,1,0.47,0.4
4,3,0,24,18,2803,4735916.942653,2200247.367469,0.47,0.4,1,0,0,0,0,1,0,0,1,0.57,0.43
2,14,15,19,6,2803,4735918.927089,2200250.780582,0.24,0.08,1,0,0,1,0,0,0,0,1,0.4599999999999999,0.1
2,1,27,5,6,2803,4735914.958282,2200251.971312,0.25,0.12,1,0,0,1,0,0,0,0,1,0.45,0.13
3,1,27,5,12,2803,4735914.958282,2200251.971312,0.45,0.13,1,0,0,1,0,0,0,0,1,0.54,0.39
4,1,27,5,18,2803,4735914.958282,2200251.971312,0.54,0.39,1,0,0,1,0,0,0,0,1,0.81,0.45
2,12,14,14,6,2803,4735911.068864,2200252.923804,0.28,0.2,1,0,0,1,0,0,0,0,1,0.33,0.2
3,12,14,14,12,2803,4735911.068864,2200252.923804,0.33,0.2,1,0,0,1,0,0,0,0,1,0.33,0.22
4,12,14,14,18,2803,4735911.068864,2200252.923804,0.33,0.22,1,0,0,1,0,0,0,0,1,0.43,0.22
2,13,11,21,6,2803,4735908.731984,2200245.469302,0.2,0.19,1,0,0,1,0,0,0,0,1,0.32,0.19
3,13,11,21,12,2803,4735908.731984,2200245.469302,0.32,0.19,1,0,0,1,0,0,0,0,1,0.49,0.25
4,13,11,21,18,2803,4735908.731984,2200245.469302,0.49,0.25,1,0,0,1,0,0,0,0,1,0.55,0.25
2,14,15,19,6,2803,4735907.100164,2200254.352437,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.14
3,14,15,19,12,2803,4735907.100164,2200254.352437,0.24,0.14,1,0,0,1,0,0,0,0,1,0.4,0.27
4,14,15,19,18,2803,4735907.100164,2200254.352437,0.4,0.27,1,0,0,1,0,0,0,0,1,0.5,0.29
2,1,17,2,6,2803,4735903.448881,2200254.511244,0.25,0.24,1,0,0,1,0,0,0,0,1,0.25,0.24
3,1,17,2,12,2803,4735903.448881,2200254.511244,0.25,0.24,1,0,0,1,0,0,0,0,1,0.25,0.12
4,1,17,2,18,2803,4735903.448881,2200254.511244,0.25,0.12,1,0,0,1,0,0,0,0,1,0.34,0.3
2,1,27,5,6,2803,4735899.943239,2200255.207512,0.25,0.07,1,0,0,1,0,0,0,0,1,0.38,0.2
3,1,27,5,12,2803,4735899.943239,2200255.207512,0.38,0.2,1,0,0,1,0,0,0,0,1,0.48,0.26
4,1,27,5,18,2803,4735899.943239,2200255.207512,0.48,0.26,0,0,1,1,0,0,0,0,1,0.57,0.26
2,1,17,2,6,2803,4735896.463917,2200255.939943,0.25,0.1,1,0,0,1,0,0,0,0,1,0.25,0.1
3,1,17,2,12,2803,4735896.463917,2200255.939943,0.25,0.1,0,0,1,1,0,0,0,0,1,0.25,0.2
2,14,15,19,6,2803,4735892.574499,2200256.892436,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.11
3,14,15,19,12,2803,4735892.574499,2200256.892436,0.24,0.11,1,0,0,1,0,0,0,0,1,0.24,0.13
4,14,15,19,18,2803,4735892.574499,2200256.892436,0.24,0.13,1,0,0,1,0,0,0,0,1,0.31,0.22
2,1,27,5,6,2803,4735888.526411,2200257.686272,0.24,0.09,1,0,0,1,0,0,0,0,1,0.4499999999999999,0.24
3,1,27,5,12,2803,4735888.526411,2200257.686272,0.45,0.24,1,0,0,1,0,0,0,0,1,0.47,0.24
4,1,27,5,18,2803,4735888.526411,2200257.686272,0.47,0.24,1,0,0,1,0,0,0,0,1,0.5,0.24
2,1,17,2,6,2803,4735884.478213,2200258.241908,0.24,0.1,1,0,0,1,0,0,0,0,1,0.26,0.11
3,1,17,2,12,2803,4735884.478213,2200258.241908,0.26,0.11,1,0,0,1,0,0,0,0,1,0.26,0.11
4,1,17,2,18,2803,4735884.478213,2200258.241908,0.26,0.11,1,0,0,1,0,0,0,0,1,0.26,0.11
2,12,14,14,6,2803,4735881.382634,2200259.300172,0.32,0.13,1,0,0,1,0,0,0,0,1,0.34,0.13
3,12,14,14,12,2803,4735881.382634,2200259.300172,0.34,0.13,1,0,0,1,0,0,0,0,1,0.34,0.13
4,12,14,14,18,2803,4735881.382634,2200259.300172,0.34,0.13,1,0,0,1,0,0,0,0,1,0.34,0.13
2,14,15,19,6,2803,4735876.540653,2200260.305707,0.24,0.1,1,0,0,1,0,0,0,0,1,0.19,0.12
3,14,15,19,12,2803,4735876.540653,2200260.305707,0.19,0.12,1,0,0,1,0,0,0,0,1,0.25,0.16
4,14,15,19,18,2803,4735876.540653,2200260.305707,0.25,0.16,1,0,0,1,0,0,0,0,1,0.42,0.23
2,1,27,5,6,2803,4735872.492627,2200261.893213,0.25,0.08,1,0,0,1,0,0,0,0,1,0.42,0.2
3,1,27,5,12,2803,4735872.492627,2200261.893213,0.42,0.2,1,0,0,1,0,0,0,0,1,0.52,0.22
4,1,27,5,18,2803,4735872.492627,2200261.893213,0.52,0.22,1,0,0,1,0,0,0,0,1,0.58,0.35
2,14,15,19,6,2803,4735905.195174,2200246.018037,0.2,0.13,1,0,0,1,0,0,0,0,1,0.2,0.15
3,14,15,19,12,2803,4735905.195174,2200246.018037,0.2,0.15,1,0,0,1,0,0,0,0,1,0.27,0.22
4,14,15,19,18,2803,4735905.195174,2200246.018037,0.27,0.22,0,0,1,1,0,0,0,0,1,0.29,0.22
2,1,17,2,6,2803,4735901.09418,2200246.91281,0.25,0.15,1,0,0,1,0,0,0,0,1,0.25,0.15
3,1,17,2,12,2803,4735901.09418,2200246.91281,0.25,0.15,1,0,0,1,0,0,0,0,1,0.25,0.15
4,1,17,2,18,2803,4735901.09418,2200246.91281,0.25,0.15,1,0,0,1,0,0,0,0,1,0.25,0.15
2,1,27,5,6,2803,4735897.892623,2200247.684989,0.25,0.08,1,0,0,1,0,0,0,0,1,0.56,0.36
3,1,27,5,12,2803,4735897.892623,2200247.684989,0.56,0.36,1,0,0,1,0,0,0,0,1,0.6,0.36
4,1,27,5,18,2803,4735897.892623,2200247.684989,0.6,0.36,1,0,0,1,0,0,0,0,1,0.8,0.54
2,1,17,2,6,2803,4735893.526983,2200248.796247,0.25,0.07,1,0,0,1,0,0,0,0,1,0.27,0.13
3,1,17,2,12,2803,4735893.526983,2200248.796247,0.27,0.13,1,0,0,1,0,0,0,0,1,0.29,0.13
4,1,17,2,18,2803,4735893.526983,2200248.796247,0.29,0.13,1,0,0,1,0,0,0,0,1,0.38,0.25
2,14,15,19,6,2803,4735889.046743,2200250.384685,0.2,0.1,1,0,0,1,0,0,0,0,1,0.35,0.19
3,14,15,19,12,2803,4735889.046743,2200250.384685,0.35,0.19,1,0,0,1,0,0,0,0,1,0.61,0.3
4,14,15,19,18,2803,4735889.046743,2200250.384685,0.61,0.3,1,0,0,1,0,0,0,0,1,0.74,0.31
2,1,17,2,6,2803,4735884.795693,2200250.780564,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.1
3,1,17,2,12,2803,4735884.795693,2200250.780564,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.1
4,1,17,2,18,2803,4735884.795693,2200250.780564,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.1
2,6,5,10,6,2781,4736048.764498,2200042.439468,0.21,0.12,1,0,0,0,0,1,0,0,1,0.21,0.12
3,6,5,10,12,2781,4736048.764498,2200042.439468,0.21,0.12,1,0,0,0,0,1,0,0,1,0.21,0.12
4,6,5,10,18,2781,4736048.764498,2200042.439468,0.21,0.12,1,0,0,0,0,1,0,0,1,0.23,0.9
2,2,6,18,6,2781,4736049.238316,2200044.745174,0.38,0.05,1,0,0,1,0,0,0,0,1,0.29,0.08
3,2,6,18,12,2781,4736049.238316,2200044.745174,0.29,0.08,1,0,0,1,0,0,0,0,1,0.3,0.2
4,2,6,18,18,2781,4736049.238316,2200044.745174,0.3,0.2,1,0,0,1,0,0,0,0,1,0.34,0.27
2,9,22,25,6,2781,4736046.654743,2200043.669847,0.22,0.2,1,0,0,0,0,1,0,0,1,0.3,0.28
3,9,22,25,12,2781,4736046.654743,2200043.669847,0.3,0.28,1,0,0,0,0,1,0,0,1,0.52,0.34
4,9,22,25,18,2781,4736046.654743,2200043.669847,0.52,0.34,1,0,0,0,0,1,0,0,1,0.61,0.55
2,22,25,28,6,2781,4736044.445032,2200042.632928,0.2,0.1,1,0,0,0,1,0,0,0,1,0.29,0.2
3,22,25,28,12,2781,4736044.445032,2200042.632928,0.29,0.2,1,0,0,0,1,0,0,0,1,0.34,0.33
4,22,25,28,18,2781,4736044.445032,2200042.632928,0.34,0.33,1,0,0,0,1,0,0,0,1,0.45,0.48
2,23,4,23,6,2781,4736044.990891,2200044.908682,0.2,0.1,1,0,0,1,0,0,0,0,1,0.25,0.19
3,23,4,23,12,2781,4736044.990891,2200044.908682,0.25,0.19,1,0,0,1,0,0,0,0,1,0.48,0.38
4,23,4,23,18,2781,4736044.990891,2200044.908682,0.48,0.38,1,0,0,1,0,0,0,0,1,0.53,0.42
2,9,22,25,6,2788,4736085.053091,2200009.41443,0.21,0.2,1,0,0,0,0,1,0,0,1,0.26,0.27
3,9,22,25,12,2788,4736085.053091,2200009.41443,0.26,0.27,1,0,0,0,0,1,0,0,1,0.3,0.25
4,9,22,25,18,2788,4736085.053091,2200009.41443,0.3,0.25,0,0,1,0,0,1,0,0,1,0.35,0.25
2,24,28,26,6,2788,4736086.245506,2200007.959319,0.21,0.1,1,0,0,0,0,1,0,0,1,0.21,0.12
3,24,28,26,12,2788,4736086.245506,2200007.959319,0.21,0.12,1,0,0,0,0,1,0,0,1,0.4,0.3
4,24,28,26,18,2788,4736086.245506,2200007.959319,0.4,0.3,1,0,0,0,0,1,0,0,1,0.74,0.3
2,2,7,11,6,2788,4736082.465823,2200008.64848,0.2,0.06,1,0,0,1,0,0,0,0,1,0.2,0.18
3,2,7,11,12,2788,4736082.465823,2200008.64848,0.2,0.18,1,0,0,1,0,0,0,0,1,0.46,0.37
4,2,7,11,18,2788,4736082.465823,2200008.64848,0.46,0.37,1,0,0,1,0,0,0,0,1,0.8,0.51
2,11,20,0,6,2788,4736083.173769,2200011.008801,0.24,0.18,1,0,0,0,1,0,0,0,1,0.3399999999999999,0.18
3,11,20,0,12,2788,4736083.173769,2200011.008801,0.34,0.18,1,0,0,0,1,0,0,0,1,0.42,0.19
4,11,20,0,18,2788,4736083.173769,2200011.008801,0.42,0.19,1,0,0,0,1,0,0,0,1,0.42,0.27
2,2,6,18,6,2784,4736060.528219,2200014.892942,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.13
3,2,6,18,12,2784,4736060.528219,2200014.892942,0.24,0.13,1,0,0,1,0,0,0,0,1,0.24,0.18
4,2,6,18,18,2784,4736060.528219,2200014.892942,0.24,0.18,1,0,0,1,0,0,0,0,1,0.28,0.29
2,8,13,13,6,2784,4736058.065525,2200013.594489,0.27,0.2,1,0,0,0,1,0,0,0,1,0.4,0.2
3,8,13,13,12,2784,4736058.065525,2200013.594489,0.4,0.2,1,0,0,0,1,0,0,0,1,0.45,0.43
4,8,13,13,18,2784,4736058.065525,2200013.594489,0.45,0.43,1,0,0,0,1,0,0,0,1,0.74,0.52
2,9,22,25,6,2784,4736058.493425,2200016.04381,0.2,0.14,1,0,0,0,0,1,0,0,1,0.27,0.2
3,9,22,25,12,2784,4736058.493425,2200016.04381,0.27,0.2,1,0,0,0,0,1,0,0,1,0.6000000000000001,0.42
4,9,22,25,18,2784,4736058.493425,2200016.04381,0.6,0.42,1,0,0,0,0,1,0,0,1,0.73,0.62
2,8,13,13,6,2784,4736062.767815,2200015.916299,0.28,0.2,1,0,0,0,1,0,0,0,1,0.43,0.23
3,8,13,13,12,2784,4736062.767815,2200015.916299,0.43,0.23,1,0,0,0,1,0,0,0,1,0.46,0.37
4,8,13,13,18,2784,4736062.767815,2200015.916299,0.46,0.37,1,0,0,0,1,0,0,0,1,0.47,0.42
2,22,25,28,6,2784,4736062.581755,2200013.494126,0.2,0.1,1,0,0,0,1,0,0,0,1,0.23,0.24
3,22,25,28,12,2784,4736062.581755,2200013.494126,0.23,0.24,1,0,0,0,1,0,0,0,1,0.58,0.4499999999999999
4,22,25,28,18,2784,4736062.581755,2200013.494126,0.58,0.45,1,0,0,0,1,0,0,0,1,0.8900000000000001,0.65
2,9,22,25,6,2780,4736028.289419,2200013.652029,0.21,0.2,1,0,0,0,0,1,0,0,1,0.21,0.3
3,9,22,25,12,2780,4736028.289419,2200013.652029,0.21,0.3,1,0,0,0,0,1,0,0,1,0.43,0.32
4,9,22,25,18,2780,4736028.289419,2200013.652029,0.43,0.32,1,0,0,0,0,1,0,0,1,0.43,0.32
2,3,0,24,6,2780,4736025.772984,2200015.021064,0.2,0.2,1,0,0,0,0,1,0,0,1,0.24,0.2
3,3,0,24,12,2780,4736025.772984,2200015.021064,0.24,0.2,1,0,0,0,0,1,0,0,1,0.33,0.33
4,3,0,24,18,2780,4736025.772984,2200015.021064,0.33,0.33,1,0,0,0,0,1,0,0,1,0.5,0.78
2,8,13,13,6,2780,4736028.259904,2200016.698168,0.23,0.25,1,0,0,0,1,0,0,0,1,0.32,0.27
3,8,13,13,12,2780,4736028.259904,2200016.698168,0.32,0.27,1,0,0,0,1,0,0,0,1,0.38,0.38
4,8,13,13,18,2780,4736028.259904,2200016.698168,0.38,0.38,1,0,0,0,1,0,0,0,1,0.39,0.45
2,5,10,27,6,2780,4736030.606105,2200012.584608,0.26,0.1,1,0,0,0,1,0,0,0,1,0.41,0.11
3,5,10,27,12,2780,4736030.606105,2200012.584608,0.41,0.11,1,0,0,0,1,0,0,0,1,0.44,0.25
2,2,6,18,6,2780,4736028.139014,2200010.974733,0.2,0.08,1,0,0,1,0,0,0,0,1,0.2,0.09
3,2,6,18,12,2780,4736028.139014,2200010.974733,0.2,0.09,1,0,0,1,0,0,0,0,1,0.21,0.24
2,8,24,1,6,2782,4736043.441768,2200011.299846,0.26,0.1,1,0,0,0,0,1,0,0,1,0.26,0.12
3,8,24,1,12,2782,4736043.441768,2200011.299846,0.26,0.12,1,0,0,0,0,1,0,0,1,0.32,0.26
4,8,24,1,18,2782,4736043.441768,2200011.299846,0.32,0.26,1,0,0,0,0,1,0,0,1,0.48,0.34
2,22,25,28,6,2782,4736043.706822,2200016.342411,0.24,0.08,1,0,0,0,1,0,0,0,1,0.24,0.09
2,9,22,25,6,2782,4736041.464452,2200015.136051,0.2,0.1,1,0,0,0,0,1,0,0,1,0.2,0.13
3,9,22,25,12,2782,4736041.464452,2200015.136051,0.2,0.13,1,0,0,0,0,1,0,0,1,0.3,0.25
4,9,22,25,18,2782,4736041.464452,2200015.136051,0.3,0.25,1,0,0,0,0,1,0,0,1,0.4599999999999999,0.37
2,1,27,5,6,2782,4736044.02433,2200013.722944,0.2,0.1,1,0,0,1,0,0,0,0,1,0.5,0.38
3,1,27,5,12,2782,4736044.02433,2200013.722944,0.5,0.38,1,0,0,1,0,0,0,0,1,0.67,0.5800000000000001
4,1,27,5,18,2782,4736044.02433,2200013.722944,0.67,0.58,1,0,0,1,0,0,0,0,1,1.75,1.2
2,9,22,25,6,2785,4736039.370443,2199971.389286,0.2,0.1,1,0,0,0,0,1,0,0,1,0.2,0.12
3,9,22,25,12,2785,4736039.370443,2199971.389286,0.2,0.12,1,0,0,0,0,1,0,0,1,0.2,0.16
4,9,22,25,18,2785,4736039.370443,2199971.389286,0.2,0.16,1,0,0,0,0,1,0,0,1,0.26,0.2
2,2,7,11,6,2785,4736038.157958,2199969.918884,0.2,0.1,1,0,0,1,0,0,0,0,1,0.2,0.1
